pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
PBS,Jan,19.71925,19.51785,18.17895,15.44605,18.9195,14.942635,17.78795,18.8659,18.90205,20.90585,19.16995,17.4679,15.42735,17.93615,18.2604,21.4706,18.0221,19.981,17.995,19.9394,18.0364
PBS,Feb,18.8862,18.75265,19.12275,22.0678,19.36245,20.86825,19.90215,18.7719,17.6755,18.9309,21.50265,18.2529,15.584935,20.8283,21.2476,20.18505,21.87035,18.75925,18.55785,21.1819,23.65975
PBS,Mar,19.8963,19.66025,22.5163,21.7701,22.80025,24.58755,21.74255,20.24295,20.98275,22.15575,21.83565,21.1273,17.6141,22.196,22.8236,17.9981,21.48375,23.97225,23.4134,21.28175,19.76145
PBS,Apr,23.35905,23.81555,22.68445,23.42665,24.5312,22.8693,22.43865,21.4698,23.96865,22.9491,22.9588,23.25015,22.87565,26.00345,23.0428,24.4054,24.191,25.87305,23.8073,24.22775,23.43505
PBS,May,26.01765,24.79135,26.02505,24.96015,26.29085,26.66915,25.85125,25.125,25.019,25.14875,26.1734,25.76725,26.5956,26.76085,25.5312,24.3844,26.08405,26.26875,25.5375,26.2845,24.99245
PBS,Jun,29.06625,26.49515,27.34295,27.20655,26.5267,27.41345,28.34185,26.6353,27.56505,26.8204,27.39505,27.6105,28.9791,28.5196,27.2072,27.046,26.99585,27.9309,28.0914,27.58555,26.9865
PBS,Jul,28.74385,28.1372,27.8992,27.4746,27.7331,28.16825,28.02435,28.78735,27.7404,28.1679,27.4009,28.08185,29.0601,29.27515,27.82875,27.98265,28.1052,28.42485,29.58765,28.779,27.95545
PBS,Aug,28.7129,28.2243,28.0216,28.00365,27.88465,27.7846,27.89825,28.9945,28.30825,28.60175,28.3066,28.91615,28.8873,28.9335,28.08825,29.05185,28.8151,28.19945,28.95375,29.04175,28.3426
PBS,Sep,27.7015,27.234,27.48535,26.47555,27.99655,27.4331,27.44475,27.40075,27.38275,27.3637,27.40025,27.6564,28.4656,27.8411,27.25475,27.07645,27.39475,27.53015,28.06575,28.27755,28.1093
PBS,Oct,26.2338,25.42215,24.2318,25.1944,26.42555,25.88505,24.9634,25.24995,25.13775,26.68505,24.70875,26.33195,25.2409,24.79945,25.24175,26.03535,25.24235,25.93355,26.20735,25.5699,26.59095
