pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
TAN,Feb,15.1559,12.6068,11.6092,14.1123,13.5243,13.3723,13.114,13.0085,13.6111,14.8871,11.1834,15.616,14.1992,13.9553,12.3017,13.161,13.4155,12.1159,12.5406,12.9787,11.9418
TAN,Mar,15.4244,16.4677,14.9296,15.2433,15.9008,14.1645,15.006,13.5796,14.4172,15.6466,15.4744,15.6377,15.2831,13.0147,15.1273,16.4198,15.0369,14.7826,15.4887,14.4034,16.596
TAN,Apr,20.457,18.2445,17.6926,18.4915,18.7653,18.7692,18.3878,18.2945,18.0236,17.7402,18.5785,18.2764,17.2468,17.0043,17.8772,17.6113,17.8239,19.2845,19.2788,18.3109,19.2082
TAN,May,23.0281,21.1807,21.2416,21.1812,22.2452,21.6692,21.7931,21.149,21.8159,21.0209,21.28,20.8923,20.6534,20.6376,20.9911,21.0862,20.551,21.2442,21.9289,20.6107,21.732
TAN,Jun,24.2974,24.5088,23.9181,24.5549,24.0766,23.9951,23.9074,23.6297,23.8207,23.9056,23.3795,23.4409,21.6244,23.7525,23.7855,24.0661,22.7671,23.5889,24.4772,23.1546,24.3316
TAN,Jul,27.5953,26.1998,27.2938,28.112,26.7169,26.6481,27.42,27.1055,27.3918,27.0317,27.1742,26.5532,23.5483,26.7458,26.8134,27.6897,26.6193,25.8099,27.2337,27.6493,26.8806
TAN,Aug,28.6743,27.0868,27.2893,28.1022,27.3914,27.7475,27.7941,27.706,28.0571,28.0516,27.8433,27.9771,28.0188,27.4439,27.5476,28.5989,27.3022,27.3921,28.5147,28.6145,27.9217
TAN,Sep,27.0019,27.2873,26.085,26.269,25.9424,26.849,26.1454,26.5908,26.2422,27.3422,26.6939,26.7052,26.9576,26.1536,25.6648,26.6945,25.962,25.5587,26.9288,26.8583,26.896
TAN,Oct,24.2133,23.9459,24.0182,23.8118,22.0418,22.2642,22.8518,23.641,24.0361,24.2227,23.8347,22.831,23.1816,23.1529,22.878,23.6342,23.3267,22.875,24.9331,24.1677,22.5705
TAN,Nov,19.7508,19.0915,20.4043,18.5409,16.7448,21.0955,19.8293,19.5875,19.8746,19.1241,19.0258,18.865,18.7292,20.4621,17.5506,17.9859,19.4758,20.7585,19.9847,19.0718,19.7262
TAN,Dec,16.5631,14.4167,16.0024,14.8349,15.253,14.5503,16.9134,12.1734,16.1081,15.5337,15.243,14.7604,14.5631,13.9155,13.7405,13.5807,12.9824,16.1708,16.6064,13.1807,16.0841
SHI,Jan,5.29126,5.4774,6.39778,4.73718,6.18606,4.46755,4.46011,5.35887,5.76306,6.63304,6.08499,5.30277,5.04004,2.44448,4.83247,4.3345,5.97609,5.89754,5.44807,5.97639,4.24242
SHI,Feb,8.02359,5.51733,4.35226,6.33616,6.51204,6.38791,6.80141,5.07363,5.98103,8.29959,4.58326,8.26744,7.17064,6.48353,4.12451,5.72135,5.75672,5.49202,5.90744,6.25213,4.28509
SHI,Mar,9.14648,9.92444,8.4407,8.959,10.1308,7.76627,8.73055,7.87369,8.02529,8.90867,8.94706,9.52026,8.58176,6.75256,8.5542,9.69004,9.11544,8.3492,9.43446,8.40284,9.51745
SHI,Apr,15.559,12.743,12.703,13.8604,14.1393,13.8812,13.481,13.9527,12.3095,12.6033,12.7484,12.9604,11.4673,11.9188,13.3892,12.1559,12.9158,13.3513,14.217,14.0327,14.0137
SHI,May,18.9738,17.1759,16.7861,18.0357,17.0389,17.7225,18.1851,16.6732,17.0765,17.4278,16.6573,17.2428,15.6781,17.2325,17.2059,17.2155,17.0703,17.8269,18.0917,17.9497,17.6765
SHI,Jun,21.0432,21.1154,20.5298,21.319,21.1533,20.81,21.5546,21.8205,20.8305,20.9019,20.1394,20.9531,17.0952,21.1234,20.8399,21.4273,20.3086,20.3148,21.2584,20.3436,21.2961
SHI,Jul,24.9213,23.5479,25.279,25.2783,25.192,23.2136,25.6953,24.9399,24.7481,23.6663,25.497,24.2447,21.0061,24.8425,24.7363,26.2039,24.4697,23.905,25.216,26.0611,26.0149
SHI,Aug,26.4631,25.084,26.1568,26.369,25.3625,25.0683,26.0465,26.1612,26.7826,26.7958,25.5505,25.1468,27.4379,25.7353,26.5433,27.0605,24.6855,25.3232,26.6629,26.6949,27.1926
SHI,Sep,23.7824,24.1452,22.4045,22.2837,22.5628,23.4162,23.1463,23.8387,21.9922,24.8186,22.8404,22.5368,24.2595,23.138,22.8241,23.0799,22.297,21.3485,23.5684,22.5141,22.9676
SHI,Oct,19.3238,18.1206,18.1924,18.1714,16.9345,16.6947,17.516,18.9114,18.8154,18.9025,18.3237,17.7521,18.672,18.1257,17.7866,19.0653,17.5644,16.9752,19.6597,18.3786,17.5062
SHI,Nov,12.6119,12.3303,13.0798,11.8124,9.6427,14.4903,13.8169,13.3385,13.6429,12.6034,12.2511,12.146,11.7501,14.6672,11.5154,11.819,12.9138,14.3289,13.0038,12.003,12.8262
SHI,Dec,8.99065,7.1905,8.11891,6.79678,7.88324,7.89821,9.61421,4.60968,8.34614,8.70981,7.77104,7.48184,7.26737,7.0608,5.85898,6.72091,5.33625,8.9623,9.14395,5.77073,8.55194
HIR,Jan,2.62693,2.10009,3.63171,1.48731,3.26241,0.994399,1.15848,2.17336,1.76264,2.69555,2.31693,2.07968,1.91347,-0.329965,1.5699,0.598659,1.99812,2.89228,2.63444,2.3088,1.2825
HIR,Feb,4.04752,1.88933,0.992643,2.59424,2.68893,2.70941,2.74933,1.6458,3.03188,3.95505,0.712959,4.09318,4.01903,2.58936,1.20879,2.2616,2.45381,2.58083,2.89153,2.22482,0.843439
HIR,Mar,5.75745,6.58084,4.5327,5.46805,6.52352,4.18922,5.32007,4.20223,4.3897,5.33363,5.35063,5.38804,5.82172,2.97622,5.06845,6.19003,5.66535,5.65636,5.82018,4.58792,6.09132
HIR,Apr,13.1595,10.1537,9.54008,9.72627,11.4652,11.325,10.0889,10.3381,8.92204,9.49305,10.1043,9.89022,9.10159,8.67258,10.3323,8.73807,9.24338,11.5698,11.6782,10.7827,11.3531
HIR,May,16.9191,14.5639,14.6665,15.4331,15.3026,15.0491,15.9575,14.249,15.3008,14.4963,14.5909,15.0167,13.7968,15.5278,14.7959,14.4183,14.3563,15.427,15.686,15.6443,15.4887
HIR,Jun,19.5793,19.4499,19.1426,19.7937,19.0706,19.2126,19.5785,20.3886,19.2399,19.5361,19.2436,19.4199,19.4832,20.4756,19.451,20.3211,19.679,18.8976,19.8395,18.1234,19.3944
HIR,Jul,24.0822,22.6373,24.1198,24.3746,24.4399,21.7221,24.9877,23.7148,23.7666,22.6858,24.5666,23.2719,23.9677,24.1803,23.9714,24.8255,23.238,23.1677,24.1888,25.0864,25.1238
HIR,Aug,25.4975,24.6085,24.7046,24.3463,24.6832,23.9895,24.9001,24.2844,25.5915,24.9511,24.5211,23.9641,26.3234,24.9478,25.6302,25.7057,24.3783,23.8853,25.2313,25.2773,25.6865
HIR,Sep,22.1667,23.0803,20.914,19.5924,20.8584,21.3394,21.9965,22.2178,19.7537,23.4155,21.619,20.2968,22.4249,21.3442,22.0209,20.7506,20.2745,19.5016,22.3802,19.8641,20.9253
HIR,Oct,17.2703,15.5393,15.9577,15.1515,14.1028,13.4123,14.729,15.8704,15.943,16.1866,15.3254,14.4242,16.1961,15.1831,14.6292,16.5246,15.2499,13.4772,17.2205,15.749,14.9951
HIR,Nov,9.29916,9.25604,10.3416,8.11168,6.39218,11.7935,10.1232,8.66838,10.3632,9.21281,8.99549,9.67938,8.40007,11.4026,8.62355,8.5779,9.87279,11.7951,9.67549,8.39957,9.11729
HIR,Dec,5.5754,4.01901,4.61809,3.48624,4.67015,4.41926,5.26148,1.59804,4.97118,5.30897,4.35078,4.41952,4.60573,4.06725,2.82955,3.46095,2.83181,6.04801,5.76183,2.83647,5.85573
TOK,Jan,1.2787,1.90464,3.76472,0.827474,2.8271,1.30423,2.17214,1.86271,1.38332,3.6254,2.16488,2.88481,2.27184,0.859822,0.981254,1.23549,1.82015,1.89889,1.74191,1.55806,0.578396
TOK,Feb,2.96648,2.1506,1.80712,2.23028,3.78064,2.82769,3.65393,2.07482,3.11001,4.49705,1.30626,4.17685,3.20068,2.94252,1.68952,2.11022,2.18923,2.01573,3.18215,2.49512,1.2666
TOK,Mar,6.01034,6.39142,4.83422,5.60203,7.6382,4.62218,5.84799,4.74959,5.67649,6.41619,6.67534,6.30398,5.52603,3.8715,5.24493,7.66265,6.30026,6.02313,6.3294,4.38192,7.0248
TOK,Apr,12.9676,11.4264,10.3316,11.0829,12.3598,11.3767,11.5778,10.7274,9.96975,9.85526,11.0486,11.4332,8.81549,10.164,10.5066,10.7362,10.4425,10.6913,11.8118,10.4029,12.7073
TOK,May,16.8972,15.9947,16.0266,15.9039,14.8734,15.4276,16.201,13.8098,15.83,15.9624,15.2443,16.6426,15.2945,15.3091,15.8667,15.6278,16.03,16.6606,16.0452,16.1622,15.878
TOK,Jun,18.7611,19.8026,19.3771,20.0923,18.5144,20.1985,20.4211,20.1712,19.8333,20.0246,18.5082,19.5875,20.2889,19.9341,18.3758,19.9527,20.4138,19.031,19.3567,18.7227,19.452
TOK,Jul,22.425,22.876,24.2884,24.8886,24.7239,20.3651,24.8413,22.6849,23.1282,21.8726,23.9589,23.5263,24.915,24.3461,23.419,23.9541,23.5131,23.3203,22.4879,24.3057,25.119
TOK,Aug,24.454,25.627,25.1236,23.6847,24.7342,23.1936,23.9189,24.9647,24.5446,25.6909,24.1858,23.8181,26.5826,24.5995,25.8298,25.6651,24.8165,24.1774,24.2705,24.044,24.9558
TOK,Sep,21.7139,23.4467,22.3052,20.6365,20.3131,20.9536,22.2706,21.7279,20.7508,22.3548,21.5199,19.8874,22.2254,22.0093,22.9501,21.7374,19.806,20.0588,22.1355,19.8123,20.4711
TOK,Oct,16.7143,15.9186,15.652,14.863,15.058,14.2557,14.5494,16.3632,16.3737,15.7168,15.8937,15.4875,16.1834,16.0746,15.8281,16.8417,15.6315,14.846,15.6339,14.4382,16.0329
TOK,Nov,9.63976,10.1544,9.76254,8.63383,7.41692,11.3179,11.7459,8.58426,10.6666,9.52565,9.4144,9.84667,9.43729,11.0566,8.97964,9.19483,10.6351,10.852,8.11273,8.06571,10.588
TOK,Dec,5.00497,4.30869,4.22826,4.00334,3.48695,4.94662,5.73667,1.91647,5.79584,4.75927,5.46311,5.33208,5.66169,3.58259,3.29181,4.10811,2.72048,5.70487,4.69536,2.40064,4.76739
UTS,Jan,-4.61542,-4.24176,-2.02875,-5.59897,-3.22752,-4.9951,-4.48064,-4.43535,-5.32767,-3.43824,-4.10408,-3.44202,-4.07749,-6.02867,-5.52778,-4.92513,-5.05597,-3.33851,-3.43336,-3.9634,-4.94373
UTS,Feb,-2.95501,-4.28718,-4.95915,-4.79312,-2.77133,-4.16333,-3.18341,-4.34434,-2.70092,-2.09889,-5.48171,-2.12794,-2.71938,-3.37678,-4.96411,-4.67752,-4.56088,-3.39736,-2.70726,-3.75236,-4.87051
UTS,Mar,-0.169969,0.366445,-1.97733,-0.801887,1.06332,-1.99663,-0.624058,-1.80415,-0.706661,-0.396034,0.469655,-0.0990572,-0.0176484,-2.90997,-0.783294,0.989808,-0.495842,0.141658,0.542573,-1.23924,1.20961
UTS,Apr,7.47091,5.22786,3.79812,4.1127,6.28972,5.37558,4.86645,4.55934,3.85744,3.86051,5.39629,4.91875,3.11851,2.84599,4.19714,4.06686,3.79675,5.71741,6.26526,4.37197,6.65277
UTS,May,11.8494,9.71805,10.4567,10.4256,9.37623,9.95693,11.2317,8.3877,10.27,9.7926,9.82112,11.0679,9.173,9.69002,9.84247,9.47841,9.93881,11.0886,11.2658,10.8921,10.7705
UTS,Jun,14.3213,14.7493,14.5339,14.9039,13.5659,15.2686,15.1727,15.5856,14.7812,14.6164,13.6165,14.5713,14.8695,15.1589,13.4863,15.1287,15.2706,14.5144,14.6817,13.4121,14.8181
UTS,Jul,18.1195,18.6472,18.9074,19.7327,19.9312,16.2751,19.6198,18.1166,18.613,17.4177,18.9615,19.1572,19.9348,19.5531,18.9775,19.1204,18.7782,19.2402,18.3646,20.1099,20.6378
UTS,Aug,19.6542,20.5781,19.9503,19.4019,19.6104,18.9437,18.7066,20.0313,19.8057,20.0454,19.2225,18.8122,21.2602,19.7243,20.2172,19.9847,19.7286,19.4988,20.106,19.9075,20.2558
UTS,Sep,16.936,18.2372,16.7639,16.15,14.9615,16.0724,16.8725,16.6397,15.3929,17.4516,15.9313,14.4368,16.8099,16.777,17.6952,15.9836,13.6627,15.3693,17.6457,14.7216,16.2181
UTS,Oct,11.3455,10.0559,9.96919,8.9048,9.23411,8.05082,9.18112,11.1026,10.6438,9.59163,9.8912,9.27931,11.0567,10.0366,9.56166,11.642,9.53132,9.26984,10.45,9.9783,10.7874
UTS,Nov,3.32392,4.00798,3.87778,2.42992,0.956846,6.01065,5.64552,2.32697,4.60077,3.41296,3.1774,4.05278,3.46447,5.08898,2.57813,2.73635,4.94562,6.06871,3.00826,2.58798,5.13905
UTS,Dec,-0.726172,-1.86054,-2.26449,-2.19476,-2.41739,-1.07303,-0.481407,-4.87725,-0.20657,-1.03839,-0.590356,-0.766512,-0.330558,-2.37871,-2.48862,-1.98274,-2.57202,0.595948,-0.702053,-3.01574,-0.828081
KHO,Jan,-3.33007,-2.78932,-1.13496,-4.54324,-1.69626,-3.6109,-3.12951,-3.38845,-4.03776,-1.81569,-2.83049,-2.46133,-2.7803,-4.39008,-4.21172,-3.84488,-3.8465,-2.12299,-2.01506,-2.48943,-3.88219
KHO,Feb,-2.23857,-3.30773,-3.08191,-4.26638,-1.85251,-2.82188,-2.33939,-3.11428,-2.32651,-1.17019,-4.13798,-1.86656,-2.67409,-2.99048,-4.32591,-3.98105,-3.26046,-2.02647,-1.4844,-2.65912,-4.04861
KHO,Mar,0.566839,0.875911,-0.971698,-0.399556,1.25898,-1.10238,-0.541449,-1.2917,-0.189307,0.163802,0.970536,0.295613,0.11763,-2.04523,-0.409343,0.442889,0.551756,0.603548,1.11587,-0.365511,0.818658
KHO,Apr,7.91422,5.98311,4.312,4.89894,6.64395,6.33849,5.33151,4.90576,4.51667,4.44463,5.89472,5.24544,3.49321,3.06821,5.09603,4.71256,4.00057,6.07654,6.68519,4.91933,7.23651
KHO,May,12.002,9.8201,11.4974,11.3168,9.87578,10.6252,11.8474,8.9733,11.1186,10.282,10.432,11.5034,9.74817,10.4944,10.6371,10.0937,10.7331,11.6719,11.8779,11.5023,11.1421
KHO,Jun,14.7011,15.3811,15.3082,15.4809,14.0905,15.8968,15.4106,16.5716,15.6039,15.6399,14.2297,15.2414,15.6954,15.7809,14.0502,15.9954,16.32,15.5123,15.8106,14.3694,15.6609
KHO,Jul,18.7878,19.2067,19.9412,20.3864,20.2644,16.7003,20.0505,18.9038,19.0746,17.9546,19.7986,19.5239,20.5703,20.325,19.7426,19.9308,19.5029,20.0511,19.1801,20.9047,21.6745
KHO,Aug,20.0523,21.6269,20.9403,19.5545,20.4886,19.8118,19.0604,20.976,20.8644,20.5902,19.9859,19.3778,22.4728,20.4444,21.5795,20.7124,20.5803,20.2339,21.0624,20.3998,21.0722
KHO,Sep,17.761,18.4751,17.6786,15.8942,15.5752,16.3352,17.2545,16.9065,15.5859,18.3128,16.5922,14.6488,17.3442,17.2152,18.8141,16.3998,14.3456,16.0273,18.3473,15.1695,16.8113
KHO,Oct,11.7567,10.4627,10.1837,9.54681,9.88924,8.66136,9.64885,11.654,10.913,10.0661,10.43,9.5044,11.3983,9.97435,10.0906,12.3718,9.91709,9.82355,10.4999,10.8657,10.9519
KHO,Nov,3.64546,4.56348,4.19944,2.69716,1.5251,5.84908,6.51442,3.35012,4.78689,3.8453,3.5127,4.50425,4.04722,5.3413,3.67238,3.45457,4.93209,6.16353,3.38502,3.09804,5.48997
KHO,Dec,0.305718,-0.799458,-1.11232,-1.00345,-1.10712,0.852351,0.387339,-3.26986,0.599921,0.0976838,-0.0728522,0.0928535,0.499984,-1.09254,-1.23206,-0.461176,-1.70651,1.25317,0.621191,-1.89892,0.133354
AIZ,Jan,-4.90464,-4.5744,-2.9318,-6.16807,-3.66842,-5.70794,-5.10753,-5.36343,-6.27158,-3.85478,-4.69438,-4.50253,-4.57068,-6.61746,-6.13907,-5.79572,-6.09364,-4.37443,-3.4734,-4.45404,-5.71087
AIZ,Feb,-4.27514,-5.24826,-5.10928,-6.47321,-4.0004,-5.0447,-4.52978,-5.21494,-4.3549,-3.29033,-6.37923,-3.75539,-4.52602,-5.61571,-6.5451,-6.51914,-5.41418,-4.39033,-3.46778,-5.00671,-6.43467
AIZ,Mar,-1.5364,-1.38272,-3.22002,-2.70742,-0.758191,-3.16306,-2.6724,-3.4611,-2.40236,-2.02397,-1.10697,-1.74208,-1.7641,-4.21219,-2.4331,-2.03781,-1.82135,-1.83731,-1.04499,-2.26202,-1.17893
AIZ,Apr,6.06686,3.87353,2.27339,2.38566,4.67512,4.24023,3.12024,2.61002,2.19809,2.47048,3.96618,3.1131,1.44558,1.02538,2.93541,2.28367,1.96827,4.07735,4.56012,2.62013,5.01218
AIZ,May,10.3128,7.80567,9.46274,9.32651,8.2817,8.62383,9.96693,7.01389,9.25518,8.40475,8.46828,9.45928,7.90491,8.38647,8.51146,8.06371,8.51089,9.66641,10.1574,9.51071,9.29381
AIZ,Jun,13.4738,13.7126,13.6681,13.9594,12.6727,14.3346,14.0712,14.9732,13.8966,13.8056,12.8367,13.606,14.0006,14.131,12.5986,14.6215,14.6283,13.7358,14.139,12.4496,13.9815
AIZ,Jul,17.5104,17.6572,18.1776,18.7969,18.9327,15.6468,18.6984,17.6061,17.4957,16.6766,18.2511,17.9339,19.0673,18.8224,18.2406,18.6148,17.9975,18.4904,17.8176,19.4232,20.0461
AIZ,Aug,18.5694,19.7049,19.1612,18.3219,18.7959,18.2174,17.4141,19.3568,19.0332,18.7541,18.4652,17.9058,20.7538,18.9523,19.2664,19.0651,19.1558,18.7668,19.3842,18.9561,19.4446
AIZ,Sep,16.0042,16.8784,15.8654,14.4768,13.8762,14.97,15.7137,15.3217,13.8744,16.6469,14.7331,13.0161,15.7892,15.4504,16.6135,14.6054,12.6571,14.4176,16.7286,13.4578,15.2003
AIZ,Oct,9.97312,8.74595,8.50171,7.89801,8.15215,6.71821,8.17739,9.70008,9.13094,8.07773,8.45083,7.66594,9.73066,7.94861,8.02366,10.6151,7.96808,7.62649,8.72606,9.32964,9.37385
AIZ,Nov,2.22039,2.87161,2.70588,1.35801,-0.0853764,4.45254,4.93864,1.73076,3.12869,2.10406,1.91,2.96464,2.30034,3.83464,1.69964,1.88671,3.28353,4.9499,1.87264,1.44418,3.83653
AIZ,Dec,-1.19672,-2.27441,-2.7298,-2.47541,-2.58478,-0.782952,-1.17949,-5.11065,-0.809572,-1.31017,-1.66729,-1.43082,-1.24476,-2.56717,-3.18833,-2.03069,-3.28888,-0.164196,-1.08737,-3.4685,-1.42812
SAK,Jan,-2.08558,-1.23533,0.182009,-2.55925,-0.272826,-1.51908,-0.968058,-1.1718,-2.59659,0.360573,-1.53403,-0.755213,-0.791449,-2.68441,-2.5473,-2.41198,-1.44099,-0.908253,-0.398018,-0.981602,-2.01743
SAK,Feb,-1.0605,-1.86585,-1.47886,-2.64153,-0.660843,-1.13801,-0.584282,-2.10031,-1.32496,-0.434697,-2.411,-1.01496,-1.62279,-1.91952,-3.24223,-2.72918,-1.65902,-0.270305,-0.847874,-0.59713,-2.85626
SAK,Mar,1.91397,0.894566,0.305056,0.0269914,2.5695,0.5295,0.731115,0.471441,0.698129,1.00423,1.91092,0.900125,0.585905,-1.07467,0.476691,0.114235,1.28113,2.00478,1.6456,0.944149,1.5108
SAK,Apr,8.06183,6.67268,5.19554,5.26066,7.3976,6.31798,5.35035,5.15981,4.72229,4.92678,6.57798,5.56442,4.2811,4.13074,5.06844,4.79716,4.51282,6.32152,6.53792,5.59474,6.6993
SAK,May,12.1991,10.5857,12.1595,11.9642,10.8686,11.4411,12.3873,9.50083,11.5573,11.5179,11.4007,11.9142,10.9315,10.6161,11.4948,10.7879,11.7626,12.2183,12.737,11.5811,11.8742
SAK,Jun,15.8953,16.0698,16.2239,16.2996,15.0698,16.7482,15.999,17.5696,16.3913,16.6232,15.5722,16.1215,16.8703,16.4319,15.4753,17.018,17.9015,16.2978,16.5873,14.3575,16.2167
SAK,Jul,20.0865,20.494,21.2879,21.0804,21.0141,17.7112,21.064,19.7537,19.6521,18.8316,20.8219,20.3555,22.0072,21.7053,20.6631,21.0905,20.71,20.6753,20.2838,21.5329,22.4838
SAK,Aug,20.6831,23.0034,22.1846,20.4447,21.7614,20.4176,20.486,22.1961,22.2547,21.6568,20.5292,20.5782,23.9164,22.1157,22.9337,21.9021,21.7451,21.2836,21.9889,21.5889,21.5194
SAK,Sep,18.8146,18.9417,18.6932,16.3441,16.8148,17.1896,18.4262,17.8601,16.4978,19.3331,17.1673,15.9694,18.6705,18.5974,20.3745,17.6483,15.9037,16.6989,19.0095,16.1588,17.0906
SAK,Oct,12.7788,11.4141,11.1365,11.7696,11.7897,9.98257,11.2153,12.113,10.9393,11.1963,11.7431,10.8211,12.2576,11.5982,12.2983,13.3975,10.2192,9.8667,11.0655,11.6382,11.8999
SAK,Nov,4.90029,5.88349,5.00437,4.90935,3.09894,6.55774,8.33149,5.63648,6.1983,5.1008,4.97595,6.57276,6.08265,6.68202,6.01032,5.07643,5.72944,7.14865,4.67748,4.6742,6.26851
SAK,Dec,2.14983,1.49696,0.181132,0.172096,0.154863,2.96943,2.38755,-1.07072,1.99192,1.93837,1.74431,1.57854,2.07024,0.388955,-0.13097,1.70557,-0.281432,2.39464,2.23531,0.122253,1.28629
