pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
WAV,Mar,15.1399,14.4624,18.8886,14.4476,17.5574,17.0324,16.9932,13.7697,16.9034,18.5024,17.8909,14.6775,17.6563,15.6019,21.7363,12.7963,14.2402,15.5657,19.6708,15.8362,12.9516
WAV,Apr,20.9462,21.3607,20.1135,22.1806,24.0838,20.4967,21.4654,21.5485,23.1538,21.0576,20.9886,22.0811,24.7289,23.5387,21.6261,22.2633,22.9246,21.9741,21.3611,24.4292,20.5432
WAV,May,25.3092,25.6804,27.0272,25.4798,26.0962,23.1409,28.6296,23.5869,25.5076,25.6871,25.0842,26.4468,27.449,27.1012,27.4587,25.2901,28.3998,27.9554,23.6965,24.9777,28.6457
WAV,Jun,29.1802,28.1858,29.8257,30.3749,32.1001,28.3837,28.6999,29.844,29.2231,30.3186,33.1234,29.9415,33.1969,31.6779,30.0529,30.0271,32.0535,31.0874,29.745,30.0526,30.6206
WAV,Jul,31.6675,32.4391,29.4012,30.3012,33.4257,30.7036,30.997,33.0162,32.4337,32.3647,32.264,30.9571,34.8466,33.75,34.2407,31.5714,32.3024,31.4587,32.7626,32.7371,30.7669
WAV,Aug,31.8573,31.3003,29.4226,31.9806,32.6484,31.0224,29.1506,32.3233,32.7642,33.1835,31.2153,32.1186,29.4932,31.9509,30.7433,29.8044,29.3167,30.8691,32.8956,29.9529,31.9261
WAV,Sep,29.6443,25.7727,25.6352,26.6309,28.4459,26.7315,26.9097,30.4622,25.9831,29.1006,27.5634,26.593,30.858,27.69,27.2268,27.8693,26.938,28.9362,28.7122,27.5971,29.6434
WAV,Oct,22.3711,21.5032,23.0832,23.6416,21.1093,21.4199,20.8242,22.249,21.2533,25.8299,21.6196,21.2977,23.2512,21.4647,21.7064,22.7466,23.0714,21.2988,23.2984,24.2071,23.2112
WAV,Nov,17.5615,19.1041,15.0401,21.0301,15.4992,19.5233,17.3327,18.7531,17.5464,16.2361,14.8928,17.5289,16.9028,19.1048,14.6221,16.073,14.5408,18.6517,17.4113,16.9257,14.9867
WAV,Dec,13.3295,12.7016,7.23911,15.0549,9.65972,10.8452,11.8968,9.85502,15.0916,12.7921,13.5412,9.97087,6.06588,14.7837,14.5474,13.6343,12.1946,17.9826,11.0598,10.7163,12.3936
ZIO,Jan,15.0353,17.4777,12.2089,13.531,15.4483,11.1483,12.631,14.8153,16.9455,15.279,12.9582,12.6468,11.1318,10.6374,16.6446,17.2314,11.9328,13.4879,12.2285,17.4543,12.1682
ZIO,Feb,15.8478,17.4522,17.2328,17.2593,15.9624,14.0228,12.3943,14.8811,14.4321,14.2953,17.841,15.3402,11.1617,17.4695,17.1136,14.6847,15.0978,11.9205,14.4736,20.851,20.7633
ZIO,Mar,17.6366,18.1965,21.4713,17.9545,20.9497,19.8809,20.8884,18.0233,18.9197,21.9388,19.9599,18.322,18.3719,19.7339,24.2662,16.6365,17.2034,20.1726,22.7752,20.3394,18.2731
ZIO,Apr,22.5249,24.1882,22.6997,24.6816,26.0234,22.1471,24.3424,22.963,26.0963,23.6415,23.4575,23.6192,25.5118,25.375,24.638,23.3147,24.6426,24.3227,23.9797,26.0119,23.0682
ZIO,May,29.0972,27.1582,29.9259,28.7519,27.0913,26.6448,29.7808,25.8512,27.1454,27.5303,27.7474,27.4119,29.2077,28.283,28.9274,26.618,29.3692,28.8633,27.4042,28.5849,29.3088
ZIO,Jun,32.7778,29.0549,31.6669,30.09,31.0717,29.9228,30.918,29.5541,30.0985,30.6603,32.9547,31.7342,33.3263,33.8704,30.0686,30.787,32.3685,33.7019,32.4701,30.4492,32.8381
ZIO,Jul,33.4952,32.4564,31.7278,30.5048,33.4657,30.8899,32.2146,32.8019,32.7353,31.5836,32.3574,32.0502,33.0594,34.4098,34.2795,31.1868,32.2794,34.271,35.0416,32.7718,32.4491
ZIO,Aug,32.2066,33.6934,31.3381,32.23,31.9412,31.2958,29.6398,31.8872,32.2347,34.9832,31.2258,31.9539,32.6683,33.3823,30.8265,30.6625,31.9482,32.1647,33.5215,31.7373,32.5155
ZIO,Sep,30.2333,27.8398,27.8325,27.3538,29.2686,28.3567,27.7491,31.2732,27.9691,30.7778,28.1944,29.2221,31.5347,29.5546,29.0275,29.5016,28.4437,29.5241,30.4898,30.3492,31.833
ZIO,Oct,26.053,23.1608,25.0252,24.2751,23.72,23.7502,23.9913,24.4203,23.1402,26.8236,23.0973,23.3254,25.5885,23.2689,24.0902,24.5382,25.9189,23.9176,26.0845,26.2355,26.2225
ZIO,Nov,21.3259,21.1718,18.1948,23.0511,17.7563,22.2106,19.8708,20.6196,19.5186,19.7878,17.1539,19.1253,19.6864,20.9887,17.91,18.6082,17.2964,20.9113,20.7894,20.1944,18.2281
ZIO,Dec,17.2503,15.084,10.1421,18.3404,12.8017,13.249,14.5925,14.2509,17.8235,18.0774,17.4491,13.2225,10.1341,18.1218,17.8823,17.2566,16.0427,21.1687,15.7005,14.9111,15.5964
